Datetime,HourMin,Tot,T5,T10,T15,T20,T25,T30,T35,T40,T45,T50,T55,T60,Rest
2013-10-17 00:30:00,00:30, 17, 0,0,1,2,2,1,2,1,1,1,0,1,5
2013-10-17 01:00:00,01:00, 17, 0,2,1,0,0,0,1,0,2,1,0,1,9
2013-10-17 01:30:00,01:30, 9, 0,1,0,0,0,0,1,0,0,0,0,0,7
2013-10-17 02:00:00,02:00, 6, 0,0,0,0,0,1,1,0,0,0,0,0,4
2013-10-17 02:30:00,02:30, 4, 0,0,0,0,0,0,0,0,0,0,0,0,4
2013-10-17 03:00:00,03:00, 2, 0,0,0,0,0,0,0,0,1,0,0,0,1
2013-10-17 03:30:00,03:30, 3, 0,0,0,0,0,0,0,0,1,1,0,0,1
2013-10-17 04:00:00,04:00, 1, 0,0,0,0,0,0,0,0,0,0,0,0,1
2013-10-17 04:30:00,04:30, 3, 0,0,0,0,0,0,1,0,0,0,0,0,2
2013-10-17 05:00:00,05:00, 2, 0,0,0,0,0,0,0,0,0,0,0,0,2
2013-10-17 05:30:00,05:30, 4, 0,0,0,0,0,0,0,0,0,0,0,0,4
2013-10-17 06:00:00,06:00, 4, 0,0,0,0,0,0,0,0,0,0,0,0,4
2013-10-17 06:30:00,06:30, 4, 0,0,0,0,0,0,0,0,0,0,0,0,4
2013-10-17 07:00:00,07:00, 4, 0,0,0,1,0,0,0,0,0,0,0,0,3
2013-10-17 07:30:00,07:30, 8, 0,0,0,0,0,0,0,0,0,0,0,0,8
2013-10-17 08:00:00,08:00, 20, 0,1,0,0,1,0,1,0,0,1,0,2,14
2013-10-17 08:30:00,08:30, 45, 0,0,0,1,2,1,0,0,1,3,2,4,31
2013-10-17 09:00:00,09:00, 48, 2,0,0,2,2,2,5,0,2,2,3,3,25
2013-10-17 09:30:00,09:30, 41, 2,2,0,1,1,3,4,2,1,1,3,1,20
2013-10-17 10:00:00,10:00, 74, 3,2,2,1,1,3,7,4,1,0,1,7,42
2013-10-17 10:30:00,10:30, 90, 0,1,0,0,2,5,13,5,2,4,2,7,49
2013-10-17 11:00:00,11:00, 58, 3,4,5,2,0,1,4,4,4,3,3,2,23
2013-10-17 11:30:00,11:30, 81, 1,3,3,4,2,11,7,3,10,3,3,6,25
2013-10-17 12:00:00,12:00, 68, 4,5,0,4,2,1,6,5,7,0,0,5,29
2013-10-17 12:30:00,12:30, 90, 1,3,4,3,2,6,7,3,10,3,1,3,44
2013-10-17 13:00:00,13:00, 82, 3,4,2,2,4,4,8,3,7,1,2,4,38
2013-10-17 13:30:00,13:30, 95, 2,0,5,4,8,10,13,6,11,3,6,5,22
2013-10-17 14:00:00,14:00, 59, 1,6,1,1,2,5,7,4,7,0,1,4,20
2013-10-17 14:30:00,14:30, 86, 3,2,5,6,2,3,17,3,6,4,7,2,26
2013-10-17 15:00:00,15:00, 61, 0,3,7,3,3,1,3,5,2,3,2,3,26
2013-10-17 15:30:00,15:30, 69, 0,0,3,4,4,8,6,8,2,3,5,4,22
2013-10-17 16:00:00,16:00, 58, 5,6,3,0,2,5,4,3,4,0,3,3,20
2013-10-17 16:30:00,16:30, 37, 0,1,2,2,2,2,7,1,1,0,3,2,14
2013-10-17 17:00:00,17:00, 57, 4,6,5,4,0,3,7,3,3,0,2,5,15
2013-10-17 17:30:00,17:30, 44, 2,0,1,1,2,5,0,3,2,1,3,3,21
2013-10-17 18:00:00,18:00, 49, 2,1,1,4,2,4,3,3,2,0,3,3,21
2013-10-17 18:30:00,18:30, 44, 0,0,1,1,0,2,2,3,1,0,3,3,28
2013-10-17 19:00:00,19:00, 53, 3,3,2,5,0,3,2,0,1,2,1,3,28
2013-10-17 19:30:00,19:30, 57, 3,1,2,0,1,1,5,7,2,2,1,2,30
2013-10-17 20:00:00,20:00, 54, 2,1,0,2,1,0,4,3,2,1,2,1,35
2013-10-17 20:30:00,20:30, 59, 1,4,1,4,3,2,2,1,2,1,2,2,34
2013-10-17 21:00:00,21:00, 41, 1,2,2,0,2,2,2,1,1,1,1,3,23
2013-10-17 21:30:00,21:30, 34, 0,0,0,1,1,2,5,1,1,0,1,2,20
2013-10-17 22:00:00,22:00, 34, 0,1,0,0,0,0,0,1,0,1,0,1,30
2013-10-17 22:30:00,22:30, 38, 0,0,1,1,1,1,1,1,4,0,0,1,27
2013-10-17 23:00:00,23:00, 36, 1,0,2,2,1,1,1,1,2,0,0,1,24
2013-10-17 23:30:00,23:30, 29, 0,0,2,0,0,0,2,0,2,0,1,0,22
2013-10-18 00:00:00,00:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-18 00:30:00,00:30, 25, 1,0,2,0,0,3,1,2,3,0,2,0,11
2013-10-18 01:00:00,01:00, 21, 0,0,1,1,0,0,2,1,0,0,0,0,16
2013-10-18 01:30:00,01:30, 27, 0,1,0,0,2,5,1,0,0,0,0,0,18
2013-10-18 02:00:00,02:00, 15, 0,0,1,0,0,0,1,0,1,0,0,0,12
2013-10-18 02:30:00,02:30, 16, 0,1,1,0,0,0,2,0,1,0,0,1,10
2013-10-18 03:00:00,03:00, 11, 0,1,0,0,0,0,0,0,0,0,0,1,9
2013-10-18 03:30:00,03:30, 7, 0,0,0,0,0,0,0,0,0,0,0,0,7
2013-10-18 04:00:00,04:00, 5, 0,0,0,0,0,0,0,0,0,0,0,0,5
2013-10-18 04:30:00,04:30, 1, 0,0,0,0,0,0,0,0,0,0,0,0,1
2013-10-18 05:00:00,05:00, 1, 0,0,0,0,0,0,0,0,0,0,0,0,1
2013-10-18 05:30:00,05:30, 2, 0,0,0,0,0,0,1,0,0,0,0,0,1
2013-10-18 06:00:00,06:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-18 06:30:00,06:30, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-18 07:00:00,07:00, 4, 0,0,0,0,0,1,0,0,0,1,0,0,2
2013-10-18 07:30:00,07:30, 6, 0,0,0,0,0,0,0,0,0,1,0,0,5
2013-10-18 08:00:00,08:00, 20, 0,0,0,2,0,1,4,1,0,0,5,2,5
2013-10-18 08:30:00,08:30, 30, 0,2,0,0,2,5,5,0,0,0,6,3,7
2013-10-18 09:00:00,09:00, 43, 4,0,0,2,2,5,3,1,2,3,4,5,12
2013-10-18 09:30:00,09:30, 73, 1,2,2,2,5,6,17,7,5,6,4,4,12
2013-10-18 10:00:00,10:00, 47, 4,3,2,1,3,3,2,3,1,4,5,5,11
2013-10-18 10:30:00,10:30, 99, 0,2,2,4,4,9,16,15,7,10,9,6,15
2013-10-18 11:00:00,11:00, 51, 4,4,2,2,0,3,3,5,5,0,0,1,22
2013-10-18 11:30:00,11:30, 100, 2,2,2,3,0,9,19,13,11,5,6,3,25
2013-10-18 12:00:00,12:00, 64, 2,4,1,2,2,3,5,2,3,7,1,6,26
2013-10-18 12:30:00,12:30, 98, 1,2,4,1,5,13,13,6,9,8,3,9,24
2013-10-18 13:00:00,13:00, 52, 1,3,2,1,0,8,6,3,4,1,2,3,18
2013-10-18 13:30:00,13:30, 62, 4,1,3,0,5,3,7,5,6,5,4,0,19
2013-10-18 14:00:00,14:00, 55, 5,3,3,1,3,4,2,2,3,3,3,1,22
2013-10-18 14:30:00,14:30, 59, 2,2,1,4,7,1,4,3,6,1,2,2,24
2013-10-18 15:00:00,15:00, 70, 7,5,1,6,3,3,5,1,2,0,2,2,33
2013-10-18 15:30:00,15:30, 84, 2,1,2,4,1,4,7,4,3,1,1,3,51
2013-10-18 16:00:00,16:00, 74, 2,2,2,2,3,4,1,3,0,3,0,4,48
2013-10-18 16:30:00,16:30, 64, 0,1,2,1,0,5,7,3,1,3,1,2,38
2013-10-18 17:00:00,17:00, 58, 2,3,0,1,1,5,4,3,0,0,0,2,37
2013-10-18 17:30:00,17:30, 56, 0,2,2,0,2,2,3,4,2,2,0,3,34
2013-10-18 18:00:00,18:00, 47, 2,0,0,1,2,1,4,1,2,1,1,2,30
2013-10-18 18:30:00,18:30, 37, 0,0,1,4,1,0,3,1,1,1,0,3,22
2013-10-18 19:00:00,19:00, 34, 0,1,1,0,1,0,2,1,2,1,0,3,22
2013-10-18 19:30:00,19:30, 29, 0,0,0,0,1,0,1,2,0,0,1,1,23
2013-10-18 20:00:00,20:00, 31, 0,0,2,0,0,0,3,2,0,0,1,0,23
2013-10-18 20:30:00,20:30, 31, 0,1,0,2,0,0,1,1,0,0,0,1,25
2013-10-18 21:00:00,21:00, 32, 0,0,0,0,1,2,0,0,1,0,1,1,26
2013-10-18 21:30:00,21:30, 26, 0,1,0,0,1,0,1,1,1,0,0,0,21
2013-10-18 22:00:00,22:00, 22, 0,1,0,0,0,0,0,0,1,0,0,0,20
2013-10-18 22:30:00,22:30, 25, 0,0,0,0,2,0,0,1,0,1,0,0,21
2013-10-18 23:00:00,23:00, 36, 0,2,2,0,0,0,2,2,1,1,0,1,25
2013-10-18 23:30:00,23:30, 34, 0,0,0,1,0,3,4,4,2,1,0,1,18
2013-10-19 00:00:00,00:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-19 00:30:00,00:30, 3, 0,0,0,0,0,0,1,1,0,0,0,0,1
2013-10-19 01:00:00,01:00, 1, 0,0,0,0,0,0,0,0,0,0,0,0,1
2013-10-19 01:30:00,01:30, 2, 0,1,0,0,0,0,0,0,0,0,0,0,1
2013-10-19 02:00:00,02:00, 1, 0,0,0,0,0,0,0,0,0,0,0,0,1
2013-10-19 02:30:00,02:30, 1, 0,0,0,0,0,0,0,0,0,0,0,0,1
2013-10-19 03:00:00,03:00, 1, 0,0,0,0,0,0,0,0,0,0,0,0,1
2013-10-19 03:30:00,03:30, 1, 0,0,0,0,0,0,0,0,0,0,0,0,1
2013-10-19 04:00:00,04:00, 1, 0,0,0,0,0,0,0,0,0,0,0,0,1
2013-10-19 04:30:00,04:30, 1, 0,0,0,0,0,0,0,0,0,0,0,0,1
2013-10-19 05:00:00,05:00, 1, 0,0,0,0,1,0,0,0,0,0,0,0,0
2013-10-19 05:30:00,05:30, 1, 0,0,0,0,0,0,0,1,0,0,0,0,0
2013-10-19 06:00:00,06:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-19 06:30:00,06:30, 1, 0,0,1,0,0,0,0,0,0,0,0,0,0
2013-10-19 07:00:00,07:00, 1, 0,0,0,0,0,0,0,0,0,0,0,0,1
2013-10-19 07:30:00,07:30, 1, 0,0,0,0,0,0,0,0,0,0,0,0,1
2013-10-19 08:00:00,08:00, 3, 0,0,0,0,1,0,1,0,0,0,0,0,1
2013-10-19 08:30:00,08:30, 2, 0,0,0,0,0,1,0,0,0,0,0,0,1
2013-10-19 09:00:00,09:00, 2, 0,0,0,0,1,0,0,0,0,0,0,0,1
2013-10-19 09:30:00,09:30, 4, 0,0,0,0,0,1,1,1,0,0,0,0,1
2013-10-19 10:00:00,10:00, 4, 0,0,0,0,0,0,0,0,1,1,0,1,1
2013-10-19 10:30:00,10:30, 13, 0,1,0,2,0,1,2,1,2,1,1,1,1
2013-10-19 11:00:00,11:00, 10, 0,0,0,0,0,1,3,2,0,0,2,0,2
2013-10-19 11:30:00,11:30, 12, 0,0,1,0,0,2,3,1,0,1,1,0,3
2013-10-19 12:00:00,12:00, 8, 0,0,0,0,1,0,0,0,0,0,0,1,6
2013-10-19 12:30:00,12:30, 14, 0,0,1,1,0,2,1,0,0,0,0,2,7
2013-10-19 13:00:00,13:00, 17, 2,1,0,0,0,2,0,2,0,0,0,3,7
2013-10-19 13:30:00,13:30, 14, 0,0,0,0,1,0,3,1,2,0,0,2,5
2013-10-19 14:00:00,14:00, 16, 1,0,1,0,0,1,2,3,2,0,0,0,6
2013-10-19 14:30:00,14:30, 13, 0,0,0,0,1,0,0,1,3,0,0,1,7
2013-10-19 15:00:00,15:00, 26, 0,2,0,1,2,2,3,0,2,2,1,1,10
2013-10-19 15:30:00,15:30, 18, 0,0,2,0,0,1,2,0,1,1,0,0,11
2013-10-19 16:00:00,16:00, 15, 0,0,0,0,1,2,0,0,1,1,0,0,10
2013-10-19 16:30:00,16:30, 22, 0,1,1,2,0,2,3,1,0,2,0,0,10
2013-10-19 17:00:00,17:00, 22, 1,0,0,2,0,1,4,1,0,0,0,1,12
2013-10-19 17:30:00,17:30, 20, 1,1,0,1,0,2,1,0,0,0,0,1,13
2013-10-19 18:00:00,18:00, 16, 0,1,1,0,1,0,0,0,1,0,1,0,11
2013-10-19 18:30:00,18:30, 14, 0,2,1,0,0,0,1,0,1,0,1,0,8
2013-10-19 19:00:00,19:00, 14, 0,0,0,1,0,1,2,0,1,0,0,0,9
2013-10-19 19:30:00,19:30, 20, 0,0,0,3,0,0,3,1,3,0,0,1,9
2013-10-19 20:00:00,20:00, 18, 1,1,0,0,1,1,2,0,1,1,0,0,10
2013-10-19 20:30:00,20:30, 14, 0,0,1,0,0,0,2,0,0,1,0,0,10
2013-10-19 21:00:00,21:00, 16, 2,0,0,0,1,0,2,0,0,0,0,1,10
2013-10-19 21:30:00,21:30, 13, 1,0,0,1,0,1,0,0,0,1,0,1,8
2013-10-19 22:00:00,22:00, 10, 0,0,1,1,0,0,0,0,0,0,0,2,6
2013-10-19 22:30:00,22:30, 10, 0,0,0,1,2,0,0,0,0,0,1,1,5
2013-10-19 23:00:00,23:00, 9, 0,0,1,1,0,1,1,0,0,0,0,0,5
2013-10-19 23:30:00,23:30, 7, 0,1,0,0,0,2,1,0,0,0,0,0,3
2013-10-20 00:00:00,00:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-20 00:30:00,00:30, 1, 0,0,0,0,0,0,0,0,0,0,0,0,1
2013-10-20 01:00:00,01:00, 4, 0,0,0,0,0,0,1,0,0,0,0,1,2
2013-10-20 01:30:00,01:30, 3, 0,0,0,0,0,0,0,0,0,0,0,1,2
2013-10-20 02:00:00,02:00, 2, 0,0,0,0,0,0,1,0,0,0,0,0,1
2013-10-20 02:30:00,02:30, 2, 0,1,1,0,0,0,0,0,0,0,0,0,0
2013-10-20 03:00:00,03:00, 1, 0,0,0,0,0,0,0,1,0,0,0,0,0
2013-10-20 03:30:00,03:30, 2, 0,0,0,0,1,0,0,1,0,0,0,0,0
2013-10-20 04:00:00,04:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-20 04:30:00,04:30, 1, 0,0,0,0,0,0,0,0,0,0,0,0,1
2013-10-20 05:00:00,05:00, 1, 0,0,0,0,0,0,0,0,0,0,0,0,1
2013-10-20 05:30:00,05:30, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-20 06:00:00,06:00, 1, 0,0,0,0,0,0,0,0,0,0,0,0,1
2013-10-20 06:30:00,06:30, 1, 0,0,0,0,0,0,0,0,0,0,0,0,1
2013-10-20 07:00:00,07:00, 1, 0,0,0,0,0,0,0,0,0,0,0,0,1
2013-10-20 07:30:00,07:30, 1, 0,0,0,0,0,0,0,0,0,0,0,0,1
2013-10-20 08:00:00,08:00, 1, 0,0,0,0,0,0,0,0,0,0,0,0,1
2013-10-20 08:30:00,08:30, 1, 0,0,0,0,0,0,0,0,0,0,0,0,1
2013-10-20 09:00:00,09:00, 2, 0,0,0,0,0,0,0,0,0,0,0,0,2
2013-10-20 09:30:00,09:30, 5, 1,0,0,0,0,0,0,0,0,0,0,1,3
2013-10-20 10:00:00,10:00, 6, 0,0,0,1,1,0,0,0,0,0,0,1,3
2013-10-20 10:30:00,10:30, 7, 0,1,1,0,0,0,2,0,0,0,0,0,3
2013-10-20 11:00:00,11:00, 8, 0,1,1,3,0,0,0,0,1,0,0,0,2
2013-10-20 11:30:00,11:30, 11, 0,1,1,0,0,2,0,0,1,1,1,0,4
2013-10-20 12:00:00,12:00, 21, 1,0,2,2,0,1,1,0,0,5,2,0,7
2013-10-20 12:30:00,12:30, 34, 0,1,0,0,1,3,4,2,1,5,1,1,15
2013-10-20 13:00:00,13:00, 38, 1,1,2,2,1,2,1,0,0,1,2,2,23
2013-10-20 13:30:00,13:30, 61, 2,3,3,1,2,4,6,5,2,2,3,2,26
2013-10-20 14:00:00,14:00, 48, 1,2,1,0,5,4,2,0,2,1,2,0,28
2013-10-20 14:30:00,14:30, 54, 1,2,3,2,2,5,4,4,2,1,1,0,27
2013-10-20 15:00:00,15:00, 49, 1,2,5,0,1,2,2,6,1,1,1,0,27
2013-10-20 15:30:00,15:30, 45, 0,1,2,1,2,3,2,0,2,1,1,0,30
2013-10-20 16:00:00,16:00, 55, 2,3,1,2,3,5,8,0,1,1,0,3,26
2013-10-20 16:30:00,16:30, 49, 0,1,4,0,2,2,4,2,5,2,1,4,22
2013-10-20 17:00:00,17:00, 43, 0,2,0,3,0,3,3,1,3,0,2,3,23
2013-10-20 17:30:00,17:30, 57, 1,0,1,0,1,4,4,3,3,0,2,2,36
2013-10-20 18:00:00,18:00, 60, 0,3,2,0,2,0,3,5,1,2,2,3,37
2013-10-20 18:30:00,18:30, 63, 1,3,6,3,0,4,6,6,1,2,4,3,24
2013-10-20 19:00:00,19:00, 37, 0,1,0,3,0,1,4,0,2,2,0,3,21
2013-10-20 19:30:00,19:30, 49, 0,1,1,1,3,2,7,3,3,2,0,3,23
2013-10-20 20:00:00,20:00, 34, 1,5,0,0,1,2,2,1,1,2,0,0,19
2013-10-20 20:30:00,20:30, 38, 0,4,3,3,0,0,7,2,1,2,0,0,16
2013-10-20 21:00:00,21:00, 30, 2,2,0,0,0,1,2,1,1,0,0,0,21
2013-10-20 21:30:00,21:30, 37, 1,1,3,0,0,1,3,1,1,0,0,2,24
2013-10-20 22:00:00,22:00, 58, 1,3,6,1,1,2,4,2,1,1,0,2,34
2013-10-20 22:30:00,22:30, 39, 0,2,3,0,0,0,1,1,1,0,0,1,30
2013-10-20 23:00:00,23:00, 35, 0,0,3,1,0,0,3,1,0,1,0,2,24
2013-10-20 23:30:00,23:30, 30, 2,3,1,1,2,1,1,0,1,1,0,0,17
2013-10-21 00:00:00,00:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-21 00:30:00,00:30, 35, 2,1,0,0,1,2,5,3,1,2,2,3,13
2013-10-21 01:00:00,01:00, 25, 0,0,0,0,1,0,3,0,1,0,1,4,15
2013-10-21 01:30:00,01:30, 19, 0,0,0,0,0,1,2,0,0,0,0,1,15
2013-10-21 02:00:00,02:00, 17, 0,1,0,0,1,1,0,0,0,0,0,0,14
2013-10-21 02:30:00,02:30, 14, 0,0,0,0,0,0,1,1,1,0,0,0,11
2013-10-21 03:00:00,03:00, 13, 1,0,0,0,0,1,0,0,0,0,0,0,11
2013-10-21 03:30:00,03:30, 10, 0,0,0,0,0,1,0,0,0,0,0,0,9
2013-10-21 04:00:00,04:00, 4, 0,0,0,0,0,0,0,0,0,0,0,0,4
2013-10-21 04:30:00,04:30, 5, 0,0,0,0,0,1,0,0,0,0,0,0,4
2013-10-21 05:00:00,05:00, 4, 0,0,0,0,0,0,0,0,0,0,0,0,4
2013-10-21 05:30:00,05:30, 3, 0,0,0,1,0,0,0,0,0,0,0,0,2
2013-10-21 06:00:00,06:00, 1, 0,0,0,0,0,0,0,0,0,0,0,0,1
2013-10-21 06:30:00,06:30, 1, 0,0,0,1,0,0,0,0,0,0,0,0,0
2013-10-21 07:00:00,07:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-21 07:30:00,07:30, 4, 0,0,1,1,0,1,0,0,0,0,0,0,1
2013-10-21 08:00:00,08:00, 17, 2,1,0,0,0,1,3,2,0,0,1,3,4
2013-10-21 08:30:00,08:30, 27, 0,0,1,0,0,2,6,3,2,1,2,4,6
2013-10-21 09:00:00,09:00, 49, 5,4,1,1,1,6,7,5,5,3,2,2,7
2013-10-21 09:30:00,09:30, 87, 2,3,1,1,0,10,19,13,10,10,3,3,12
2013-10-21 10:00:00,10:00, 57, 2,7,7,3,1,1,7,2,3,1,2,2,19
2013-10-21 10:30:00,10:30, 125, 2,3,6,2,5,5,32,13,14,7,6,6,24
2013-10-21 11:00:00,11:00, 65, 4,1,2,2,1,4,11,5,3,6,4,3,19
2013-10-21 11:30:00,11:30, 129, 3,5,4,5,3,8,22,14,11,16,12,5,21
2013-10-21 12:00:00,12:00, 72, 6,5,1,1,1,0,3,10,7,0,3,3,32
2013-10-21 12:30:00,12:30, 133, 0,5,4,5,5,6,29,14,14,3,10,5,33
2013-10-21 13:00:00,13:00, 96, 3,10,4,3,4,3,14,1,4,5,2,6,37
2013-10-21 13:30:00,13:30, 146, 6,4,8,2,5,12,21,7,9,12,6,8,46
2013-10-21 14:00:00,14:00, 89, 6,5,5,3,0,3,7,4,4,6,3,5,38
2013-10-21 14:30:00,14:30, 115, 4,5,6,4,6,7,16,5,4,9,6,5,38
2013-10-21 15:00:00,15:00, 81, 3,8,3,2,2,6,6,3,3,3,2,3,37
2013-10-21 15:30:00,15:30, 110, 3,2,8,1,2,6,19,7,6,9,7,9,31
2013-10-21 16:00:00,16:00, 81, 3,8,5,4,6,2,8,3,1,5,1,8,27
2013-10-21 16:30:00,16:30, 96, 2,4,3,6,2,7,12,10,5,6,1,8,30
2013-10-21 17:00:00,17:00, 84, 1,2,5,11,4,3,8,4,5,1,1,7,32
2013-10-21 17:30:00,17:30, 82, 1,3,3,5,3,2,12,1,5,0,4,9,34
2013-10-21 18:00:00,18:00, 57, 1,3,2,1,1,3,3,3,2,1,6,5,26
2013-10-21 18:30:00,18:30, 55, 2,3,0,1,3,4,9,2,3,1,2,0,25
2013-10-21 19:00:00,19:00, 53, 3,4,4,1,0,2,5,1,4,1,2,1,25
2013-10-21 19:30:00,19:30, 67, 0,1,2,1,0,2,8,4,5,4,3,4,33
2013-10-21 20:00:00,20:00, 63, 2,2,1,0,2,3,8,3,3,1,1,4,33
2013-10-21 20:30:00,20:30, 77, 5,4,4,0,2,2,2,5,1,4,0,3,45
2013-10-21 21:00:00,21:00, 65, 2,3,3,2,1,2,3,4,2,2,0,0,41
2013-10-21 21:30:00,21:30, 71, 1,2,1,3,3,3,5,3,0,2,0,4,44
2013-10-21 22:00:00,22:00, 72, 1,3,2,1,3,3,5,1,2,1,1,5,44
2013-10-21 22:30:00,22:30, 57, 2,5,1,2,2,1,2,1,0,0,1,3,37
2013-10-21 23:00:00,23:00, 57, 0,1,2,1,2,1,3,2,0,1,3,3,38
2013-10-21 23:30:00,23:30, 53, 1,0,3,0,0,2,6,6,1,0,2,2,30
2013-10-22 00:00:00,00:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-22 00:30:00,00:30, 17, 0,1,0,1,0,2,3,0,0,0,0,1,9
2013-10-22 01:00:00,01:00, 15, 0,1,0,0,0,1,0,0,0,0,0,1,12
2013-10-22 01:30:00,01:30, 10, 0,0,0,0,0,0,1,1,0,0,0,0,8
2013-10-22 02:00:00,02:00, 11, 0,3,1,0,0,0,2,1,0,0,0,0,4
2013-10-22 02:30:00,02:30, 6, 0,0,0,0,0,1,0,0,0,0,1,0,4
2013-10-22 03:00:00,03:00, 1, 0,0,0,0,0,0,0,0,0,0,0,0,1
2013-10-22 03:30:00,03:30, 2, 0,0,0,1,0,0,0,0,0,0,0,0,1
2013-10-22 04:00:00,04:00, 1, 0,0,0,0,0,0,0,0,0,0,0,0,1
2013-10-22 04:30:00,04:30, 1, 0,0,0,0,0,0,0,0,0,0,0,0,1
2013-10-22 05:00:00,05:00, 1, 0,0,0,0,0,1,0,0,0,0,0,0,0
2013-10-22 05:30:00,05:30, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-22 06:00:00,06:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-22 06:30:00,06:30, 1, 0,0,0,0,0,0,0,0,0,0,0,0,1
2013-10-22 07:00:00,07:00, 2, 0,0,0,0,0,0,0,0,0,0,0,1,1
2013-10-22 07:30:00,07:30, 11, 0,0,1,1,0,1,3,1,1,0,0,1,2
2013-10-22 08:00:00,08:00, 16, 1,3,1,0,0,0,1,1,0,0,0,0,9
2013-10-22 08:30:00,08:30, 37, 1,1,1,3,0,1,1,0,3,3,1,2,20
2013-10-22 09:00:00,09:00, 54, 1,2,2,1,0,4,5,1,2,0,4,3,29
2013-10-22 09:30:00,09:30, 51, 0,2,2,0,2,3,6,2,3,1,3,1,26
2013-10-22 10:00:00,10:00, 88, 0,3,3,1,2,5,3,4,4,0,4,4,55
2013-10-22 10:30:00,10:30, 117, 3,1,0,1,1,7,13,11,5,5,6,10,54
2013-10-22 11:00:00,11:00, 42, 0,1,4,3,1,2,4,2,1,2,2,5,15
2013-10-22 11:30:00,11:30, 68, 2,3,2,4,2,8,13,4,3,2,2,3,20
2013-10-22 12:00:00,12:00, 59, 1,4,2,4,3,1,6,4,1,2,2,5,24
2013-10-22 12:30:00,12:30, 95, 3,2,5,5,3,7,15,9,4,3,5,6,28
2013-10-22 13:00:00,13:00, 80, 4,2,3,3,4,6,14,5,1,6,2,4,26
2013-10-22 13:30:00,13:30, 106, 2,5,5,4,4,9,10,6,11,10,8,3,29
2013-10-22 14:00:00,14:00, 94, 3,5,6,2,2,4,9,1,7,7,2,6,40
2013-10-22 14:30:00,14:30, 148, 1,2,6,7,3,11,30,15,10,8,7,6,42
2013-10-22 15:00:00,15:00, 91, 5,6,5,7,5,6,7,2,3,3,2,4,36
2013-10-22 15:30:00,15:30, 115, 4,3,6,6,9,5,15,6,5,8,3,5,40
2013-10-22 16:00:00,16:00, 98, 6,3,8,13,2,8,6,1,2,1,0,6,42
2013-10-22 16:30:00,16:30, 106, 6,5,3,3,4,6,10,3,7,6,1,7,45
2013-10-22 17:00:00,17:00, 82, 1,3,4,5,5,4,6,6,2,1,2,1,42
2013-10-22 17:30:00,17:30, 94, 1,3,4,3,0,8,13,7,6,7,5,2,35
2013-10-22 18:00:00,18:00, 68, 2,4,6,1,3,2,9,2,8,5,1,2,23
2013-10-22 18:30:00,18:30, 70, 0,2,1,1,4,6,7,3,9,9,2,2,24
2013-10-22 19:00:00,19:00, 57, 1,1,3,4,2,6,4,3,4,1,2,3,23
2013-10-22 19:30:00,19:30, 62, 3,3,3,1,4,4,8,4,4,2,2,3,21
2013-10-22 20:00:00,20:00, 58, 0,4,3,2,2,0,11,0,3,3,2,1,27
2013-10-22 20:30:00,20:30, 52, 1,3,2,0,3,2,1,1,3,2,3,2,29
2013-10-22 21:00:00,21:00, 60, 2,1,2,1,0,2,4,4,4,0,1,1,38
2013-10-22 21:30:00,21:30, 69, 1,10,3,1,1,5,1,4,1,2,0,2,38
2013-10-22 22:00:00,22:00, 66, 1,2,0,2,2,3,5,2,4,1,0,2,42
2013-10-22 22:30:00,22:30, 62, 3,2,1,0,2,1,2,0,1,0,1,2,47
2013-10-22 23:00:00,23:00, 65, 1,3,0,1,1,0,2,2,1,0,2,3,49
2013-10-22 23:30:00,23:30, 44, 2,1,1,0,0,0,2,1,0,0,1,1,35
2013-10-23 00:00:00,00:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-23 00:30:00,00:30, 26, 0,3,1,0,2,1,4,2,1,1,0,1,10
2013-10-23 01:00:00,01:00, 34, 0,2,1,1,1,1,2,1,0,1,0,4,20
2013-10-23 01:30:00,01:30, 26, 0,0,1,1,0,1,1,0,0,0,0,3,19
2013-10-23 02:00:00,02:00, 27, 0,0,1,3,2,0,1,1,0,0,1,0,18
2013-10-23 02:30:00,02:30, 20, 1,0,1,0,0,0,0,0,1,0,1,0,16
2013-10-23 03:00:00,03:00, 17, 0,1,0,0,0,0,1,1,0,1,0,0,13
2013-10-23 03:30:00,03:30, 11, 0,1,0,0,0,0,0,0,0,1,0,0,9
2013-10-23 04:00:00,04:00, 8, 0,0,0,0,0,0,0,0,0,0,0,0,8
